"","Cluster","direction","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"387","up","up","GO:0042274","ribosomal small subunit biogenesis","11/411","75/18862",6.4451233963792e-07,5.59989149953976e-05,5.3596289296206e-05,"RPS19/SNU13/RPS15/RPL38/RPSA/RPS8/RPS5/EMG1/RPS10/RPS7/RPS27",11
"388","up","up","GO:0002440","production of molecular mediator of immune response","21/411","286/18862",1.36112933334931e-06,0.000114090383977867,0.000109195351840219,"IGLV3-12/TRAV2/IGKV1-27/IGLV2-18/TRAV9-2/TMIGD2/IGLV2-14/CD28/IGKV3-15/IGKV3-20/IGKV1-5/TRAV40/TRAV38-2DV8/IGKV1-16/IGKV1-6/IGKC/NDFIP1/TRAV18/XCL1/CD40LG/TRAV19",21
"389","up","up","GO:0006414","translational elongation","14/411","134/18862",1.38814344201942e-06,0.000114090383977867,0.000109195351840219,"RPLP2/RACK1/MRPS27/MRPL49/MRPL42/MRPS14/MRPS18A/MRPL22/MRPL46/MRPL2/MRPL40/MRPL14/MRPL24/MRPS23",14
"390","up","up","GO:0000027","ribosomal large subunit assembly","7/411","28/18862",1.76671834286372e-06,0.000141383960017067,0.000135317900776127,"RPL23A/RPL10/RPLP0P6/RPL38/NLE1/RPLP0/RPL3",7
"391","up","up","GO:0009451","RNA modification","15/411","169/18862",4.58469468640672e-06,0.000357488629265714,0.000342150629093511,"RPUSD4/FBL/METTL3/ELP6/OSGEPL1/NSUN4/URM1/LCMT2/METTL5/NHP2/BCDIN3D/DIMT1/EMG1/RPUSD2/FDXACB1",15
"392","up","up","GO:0050863","regulation of T cell activation","21/411","327/18862",1.1033441953886e-05,0.000838817424544182,0.000802828079013019,"CD27/IL23A/CAMK4/RPS3/TMIGD2/LEF1/SIRPG/METTL3/CCR7/CD28/ICOS/TESPA1/RHOH/SIT1/NDFIP1/IL7R/IL6ST/ZC3H8/XCL1/CD40LG/CD47",21
"393","up","up","GO:0042110","T cell activation","26/411","474/18862",1.70307834632456e-05,0.0012631856710178,0.0012089888645924,"CD27/RPL22/IL23A/CAMK4/RPS3/TMIGD2/LEF1/SIRPG/METTL3/CCR7/CD28/ICOS/TESPA1/RHOH/LY9/SIT1/NDFIP1/IL7R/IL6ST/ZC3H8/CD3G/XCL1/ITK/CD3D/CD40LG/CD47",26
"394","up","up","GO:0050870","positive regulation of T cell activation","16/411","212/18862",1.7555352465476e-05,0.00127109111541697,0.00121655512699351,"CD27/IL23A/RPS3/TMIGD2/LEF1/SIRPG/CCR7/CD28/ICOS/TESPA1/RHOH/IL7R/IL6ST/XCL1/CD40LG/CD47",16
"395","up","up","GO:0000470","maturation of LSU-rRNA","6/411","28/18862",2.58891386867744e-05,0.00178929251696547,0.00171252316911318,"SNU13/RPL7A/RRP15/NHP2/RSL1D1/RPL10A",6
"396","up","up","GO:0031167","rRNA methylation","6/411","28/18862",2.58891386867744e-05,0.00178929251696547,0.00171252316911318,"FBL/NSUN4/METTL5/DIMT1/EMG1/FDXACB1",6
"397","up","up","GO:1903037","regulation of leukocyte cell-cell adhesion","20/411","330/18862",4.069688483664e-05,0.00275020503973827,0.00263220787305987,"CD27/IL23A/RPS3/TMIGD2/LEF1/SIRPG/CCR7/CD28/ICOS/TESPA1/RHOH/NDFIP1/IL7R/IL6ST/ZC3H8/XCL1/ADTRP/CD40LG/CCL28/CD47",20
"398","up","up","GO:1903039","positive regulation of leukocyte cell-cell adhesion","16/411","234/18862",5.83358318089048e-05,0.00385650575067129,0.00369104290507144,"CD27/IL23A/RPS3/TMIGD2/LEF1/SIRPG/CCR7/CD28/ICOS/TESPA1/RHOH/IL7R/IL6ST/XCL1/CD40LG/CD47",16
"399","up","up","GO:0001510","RNA methylation","9/411","84/18862",8.82209470473328e-05,0.00570808297810508,0.00546317846776876,"FBL/METTL3/NSUN4/LCMT2/METTL5/BCDIN3D/DIMT1/EMG1/FDXACB1",9
"400","up","up","GO:0030217","T cell differentiation","16/411","246/18862",0.000105180401869591,0.006656947412074,0.00637133200449458,"CD27/RPL22/IL23A/CAMK4/LEF1/METTL3/CCR7/CD28/TESPA1/RHOH/LY9/IL7R/ZC3H8/CD3G/ITK/CD3D",16
"401","up","up","GO:0043624","cellular protein complex disassembly","15/411","221/18862",0.000107264197037694,0.006656947412074,0.00637133200449458,"MRPS27/MRPL49/MRPL42/MRPS14/MRPS18A/MTRFR/MRPL22/MRPL46/MRPL2/N6AMT1/MRPL40/MRPL14/MRPL24/STMN3/MRPS23",15
"402","up","up","GO:0030098","lymphocyte differentiation","20/411","358/18862",0.000124631239034605,0.00746077398963537,0.00714067051397283,"CD27/PCID2/RPL22/IL23A/CAMK4/LEF1/METTL3/CCR7/MIR17HG/CD28/TESPA1/RHOH/LY9/NDFIP1/IL7R/ZC3H8/CD3G/ITK/CD3D/CD40LG",20
"403","up","up","GO:0045619","regulation of lymphocyte differentiation","13/411","175/18862",0.000125123141555871,0.00746077398963537,0.00714067051397283,"CD27/PCID2/IL23A/CAMK4/LEF1/METTL3/MIR17HG/CD28/TESPA1/RHOH/NDFIP1/IL7R/ZC3H8",13
"404","up","up","GO:0071027","nuclear RNA surveillance","4/411","13/18862",0.000135899404078888,0.00779754882648866,0.00746299607305116,"PCID2/EXOSC7/EXOSC2/EXOSC8",4
"405","up","up","GO:0071028","nuclear mRNA surveillance","4/411","13/18862",0.000135899404078888,0.00779754882648866,0.00746299607305116,"PCID2/EXOSC7/EXOSC2/EXOSC8",4
"406","up","up","GO:0007159","leukocyte cell-cell adhesion","20/411","366/18862",0.000167426164345783,0.00942857344028753,0.00902404180148324,"CD27/IL23A/RPS3/TMIGD2/LEF1/SIRPG/CCR7/CD28/ICOS/TESPA1/RHOH/NDFIP1/IL7R/IL6ST/ZC3H8/XCL1/ADTRP/CD40LG/CCL28/CD47",20
"407","up","up","GO:0033077","T cell differentiation in thymus","8/411","73/18862",0.000185175032566499,0.0101544887778242,0.00971881184190929,"CAMK4/CCR7/CD28/TESPA1/IL7R/ZC3H8/CD3G/CD3D",8
"408","up","up","GO:0050862","positive regulation of T cell receptor signaling pathway","4/411","14/18862",0.000186994860755723,0.0101544887778242,0.00971881184190929,"RPS3/TRAT1/CCR7/TESPA1",4
"409","up","up","GO:0071025","RNA surveillance","4/411","15/18862",0.000250621184417193,0.0133708600318015,0.0127971851322907,"PCID2/EXOSC7/EXOSC2/EXOSC8",4
"410","up","up","GO:0015949","nucleobase-containing small molecule interconversion","5/411","27/18862",0.000260522540086104,0.0136594662827904,0.0130734087720159,"DTYMK/DCTD/NUDT13/AK5/NME2",5
"411","up","up","GO:0051251","positive regulation of lymphocyte activation","19/411","356/18862",0.000325722901553388,0.0166462606625905,0.0159320551522396,"CD27/PCID2/IL23A/RPS3/TMIGD2/LEF1/SIRPG/CCR7/CD28/ICOS/TESPA1/RHOH/IGLC3/IGKC/IL7R/IL6ST/XCL1/CD40LG/CD47",19
"412","up","up","GO:0070131","positive regulation of mitochondrial translation","4/411","16/18862",0.00032843657999192,0.0166462606625905,0.0159320551522396,"RPUSD4/UQCC2/MRPS27/C1QBP",4
"413","up","up","GO:0022409","positive regulation of cell-cell adhesion","16/411","276/18862",0.000387915174561565,0.0187420941537971,0.0179379671975109,"CD27/IL23A/RPS3/TMIGD2/LEF1/SIRPG/CCR7/CD28/ICOS/TESPA1/RHOH/IL7R/IL6ST/XCL1/CD40LG/CD47",16
"414","up","up","GO:0002429","immune response-activating cell surface receptor signaling pathway","23/411","481/18862",0.000388277517819539,0.0187420941537971,0.0179379671975109,"ICAM2/PSMB5/UBASH3A/TRAC/RPS3/IGLV2-14/TRAT1/CCR7/CD28/TRAV8-4/IGKV3-15/TESPA1/IGKV3-20/IGKV1-5/IGLC3/IGKV1-16/IGKC/CD3G/GCSAM/ITK/CD3D/CD47/TRAV19",23
"415","up","up","GO:0002757","immune response-activating signal transduction","23/411","481/18862",0.000388277517819539,0.0187420941537971,0.0179379671975109,"ICAM2/PSMB5/UBASH3A/TRAC/RPS3/IGLV2-14/TRAT1/CCR7/CD28/TRAV8-4/IGKV3-15/TESPA1/IGKV3-20/IGKV1-5/IGLC3/IGKV1-16/IGKC/CD3G/GCSAM/ITK/CD3D/CD47/TRAV19",23
"416","up","up","GO:0050852","T cell receptor signaling pathway","13/411","204/18862",0.000557216076031253,0.0264764701126725,0.0253405008260923,"PSMB5/UBASH3A/TRAC/RPS3/TRAT1/CCR7/CD28/TRAV8-4/TESPA1/CD3G/ITK/CD3D/TRAV19",13
"417","up","up","GO:0006399","tRNA metabolic process","12/411","179/18862",0.000575438900595983,0.0269113846434074,0.0257567554090661,"RPUSD4/ELP6/YARS2/OSGEPL1/GATC/DTD2/URM1/LCMT2/MARS2/LAGE3/BCDIN3D/FARSB",12
"418","up","up","GO:0045058","T cell selection","6/411","48/18862",0.000584068196798714,0.0269113846434074,0.0257567554090661,"IL23A/CCR7/CD28/LY9/CD3G/CD3D",6
"419","up","up","GO:0071353","cellular response to interleukin-4","5/411","32/18862",0.000594265047280877,0.0269725374444947,0.0258152844576846,"LEF1/RPLP0/RPL3/CDK4/XCL1",5
"420","up","up","GO:0022407","regulation of cell-cell adhesion","21/411","437/18862",0.000646009074650759,0.02888990582372,0.0276503884119094,"CD27/IL23A/RPS3/TMIGD2/LEF1/SIRPG/METTL3/CCR7/CD28/ICOS/TESPA1/RHOH/NDFIP1/IL7R/IL6ST/ZC3H8/XCL1/ADTRP/CD40LG/CCL28/CD47",21
"421","up","up","GO:0045727","positive regulation of translation","10/411","133/18862",0.000675470127512851,0.0297696327212548,0.0284923707486351,"PASK/RPUSD4/UQCC2/MRPS27/METTL3/CD28/C1QBP/METTL5/CDK4/TARBP2",10
"422","up","up","GO:0043928","exonucleolytic catabolism of deadenylated mRNA","5/411","33/18862",0.000687988369227714,0.0298881804403068,0.028605832194205,"EXOSC1/DCPS/EXOSC7/EXOSC2/EXOSC8",5
"423","up","up","GO:1903131","mononuclear cell differentiation","20/411","411/18862",0.000739579472539497,0.0316769179717269,0.0303178241893508,"CD27/PCID2/RPL22/IL23A/CAMK4/LEF1/METTL3/CCR7/MIR17HG/CD28/TESPA1/RHOH/LY9/NDFIP1/IL7R/ZC3H8/CD3G/ITK/CD3D/CD40LG",20
"424","up","up","GO:0000387","spliceosomal snRNP assembly","6/411","52/18862",0.000900669990266424,0.0366647449022443,0.0350916490955902,"SNRPC/WDR77/SNUPN/GEMIN6/SNRPG/STRAP",6
"425","up","up","GO:0000291","nuclear-transcribed mRNA catabolic process, exonucleolytic","5/411","35/18862",0.000908053673889837,0.0366647449022443,0.0350916490955902,"EXOSC1/DCPS/EXOSC7/EXOSC2/EXOSC8",5
"426","up","up","GO:0070670","response to interleukin-4","5/411","35/18862",0.000908053673889837,0.0366647449022443,0.0350916490955902,"LEF1/RPLP0/RPL3/CDK4/XCL1",5
"427","up","up","GO:0034250","positive regulation of cellular amide metabolic process","11/411","163/18862",0.000914080066693134,0.0366647449022443,0.0350916490955902,"PASK/RACK1/RPUSD4/UQCC2/MRPS27/METTL3/CD28/C1QBP/METTL5/CDK4/TARBP2",11
"428","up","up","GO:0032984","protein-containing complex disassembly","17/411","328/18862",0.00091631720242373,0.0366647449022443,0.0350916490955902,"CHMP7/MRPS27/MRPL49/MRPL42/MRPS14/MRPS18A/MTRFR/MRPL22/HMGA1/MRPL46/MRPL2/N6AMT1/MRPL40/MRPL14/MRPL24/STMN3/MRPS23",17
"429","up","up","GO:0034404","nucleobase-containing small molecule biosynthetic process","9/411","115/18862",0.000933366414894099,0.036861912567441,0.0352803573093942,"PDE9A/DTYMK/IMPDH2/NUDT13/NUDT7/FITM2/FHIT/NME2/MTAP",9
"430","up","up","GO:0009133","nucleoside diphosphate biosynthetic process","3/411","10/18862",0.00109967557883852,0.0418014179405994,0.0400079338880068,"AK3/DTYMK/AK5",3
"431","up","up","GO:0031118","rRNA pseudouridine synthesis","3/411","10/18862",0.00109967557883852,0.0418014179405994,0.0400079338880068,"RPUSD4/NHP2/RPUSD2",3
"432","up","up","GO:0031125","rRNA 3'-end processing","3/411","10/18862",0.00109967557883852,0.0418014179405994,0.0400079338880068,"EXOSC7/EXOSC2/EXOSC8",3
"433","up","up","GO:0033081","regulation of T cell differentiation in thymus","4/411","22/18862",0.00119036652909624,0.0441451782314838,0.0422511354679218,"CAMK4/TESPA1/IL7R/ZC3H8",4
"434","up","up","GO:0045061","thymic T cell selection","4/411","22/18862",0.00119036652909624,0.0441451782314838,0.0422511354679218,"CCR7/CD28/CD3G/CD3D",4
"435","up","up","GO:0009123","nucleoside monophosphate metabolic process","7/411","75/18862",0.00123043138454167,0.0450812269926652,0.0431470231865278,"AK3/PAICS/DTYMK/DCTD/IMPDH2/ADSL/AK5",7
"436","up","up","GO:0016064","immunoglobulin mediated immune response","13/411","223/18862",0.00126749552161941,0.0458863557291028,0.0439176079859359,"CD27/IGLV2-14/CD28/C1QBP/IGKV3-15/IGKV3-20/IGKV1-5/IGLC3/IGKV1-16/IGKC/NDFIP1/XCL1/CD40LG",13
"437","up","up","GO:0002696","positive regulation of leukocyte activation","19/411","401/18862",0.00135722493690598,0.0485567180368364,0.0464733987683597,"CD27/PCID2/IL23A/RPS3/TMIGD2/LEF1/SIRPG/CCR7/CD28/ICOS/TESPA1/RHOH/IGLC3/IGKC/IL7R/IL6ST/XCL1/CD40LG/CD47",19
"438","up","up","GO:0045580","regulation of T cell differentiation","10/411","146/18862",0.00138124348129061,0.0488414119372646,0.0467458779163837,"CD27/IL23A/CAMK4/LEF1/METTL3/CD28/TESPA1/RHOH/IL7R/ZC3H8",10
"439","up","up","GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","4/411","23/18862",0.00141640971111362,0.0493973697134836,0.0472779824011431,"RPS3/TRAT1/CCR7/TESPA1",4
"440","up","up","GO:0019724","B cell mediated immunity","13/411","226/18862",0.00142945364511232,0.0493973697134836,0.0472779824011431,"CD27/IGLV2-14/CD28/C1QBP/IGKV3-15/IGKV3-20/IGKV1-5/IGLC3/IGKV1-16/IGKC/NDFIP1/XCL1/CD40LG",13
